Time (s),Frequency (Hz)
22.80224,0.00056
22.80232,0.004
22.80244,0.00056
22.80252,0.004
22.80272,0.004
22.80292,0.004
22.80312,0.004
22.80332,0.004
22.80352,0.004
22.80372,0.004
22.80392,0.004
22.80412,0.004
22.80424,8e-05
22.80432,0.004
22.80452,0.004
22.80472,0.004
22.80492,0.004
22.80512,0.004
22.80524,4e-05
22.80532,0.004
22.80552,0.004
22.80572,0.004
22.80592,0.004
22.80612,0.004
22.80632,0.004
22.80652,0.004
22.80672,0.004
22.80692,0.004
22.80712,0.004
22.80732,0.004
22.80744,0.00036
22.80752,0.004
22.80764,0.00028
22.80772,0.004
22.80792,0.004
22.80812,0.004
22.80832,0.004
22.80852,0.004
22.80872,0.004
22.80892,0.004
22.80912,0.004
22.80932,0.004
22.80952,0.004
22.80964,8e-05
22.80972,0.004
22.80992,0.004
22.81012,0.004
22.81032,0.004
22.81052,0.004
22.81072,0.004
22.81092,0.004
22.81112,0.004
22.81132,0.004
22.81152,0.004
22.81164,0.00036
22.81172,0.004
22.81184,0.00036
22.81192,0.004
22.81212,0.004
22.81232,0.004
22.81252,0.004
22.81272,0.004
22.81292,0.004
22.81312,0.004
22.81332,0.004
22.81352,0.004
22.81364,0.00028
22.81372,0.004
22.81384,0.00012
22.81392,0.004
22.81412,0.004
22.81432,0.004
22.81452,0.004
22.81472,0.004
22.81492,0.004
22.81512,0.004
22.81528,0.004
22.81548,0.004
22.81564,0.0008
22.81584,0.00076
22.81604,0.00072
22.81624,0.00068
22.81648,0.00264
22.81668,0.00248
22.81688,0.00236
22.81696,0.0004
22.81708,0.0022
22.81716,0.00028
22.81728,0.002
22.81748,0.0018
22.81768,0.00148
22.81788,0.00108
22.81808,0.00092
22.81828,0.00092
22.81848,0.00092
22.81868,0.001
22.81884,0.00344
22.81904,0.00356
22.81924,0.00368
22.81944,0.0038
22.81964,0.00392
22.81984,0.004
22.82004,0.004
22.82024,0.004
22.82044,0.004
22.82064,0.004
22.82084,0.004
22.82104,0.004
22.82124,0.004
22.82144,0.004
22.82164,0.004
22.82184,0.004
22.82204,0.004
22.82224,0.004
22.82244,0.004
22.82264,0.004
22.82288,0.00128
22.82308,0.0012
22.82328,0.00112
22.82348,0.00108
22.82368,0.00108
22.82388,0.00112
22.82408,0.00116
22.82428,0.00124
22.82448,0.0014
22.82468,0.0016
22.82488,0.00184
22.82508,0.00212
22.82524,0.004
22.82536,0.0008
22.82544,0.004
22.82556,0.00084
22.82564,0.004
22.82576,0.00092
22.82596,0.00104
22.82616,0.00116
22.82636,0.00124
22.82656,0.00136
22.82676,0.00148
22.82696,0.00156
22.82716,0.00168
22.82736,0.00184
22.82756,0.002
22.82776,0.00216
22.82796,0.00232
22.8282,0.0024
22.8284,0.0026
22.8286,0.00276
22.8288,0.00292
22.829,0.003
22.8292,0.00308
22.8294,0.00316
22.8296,0.0032
22.8298,0.0032
22.83,0.00324
22.8302,0.00324
22.8304,0.00324
22.8306,0.00324
22.8308,0.00324
22.831,0.0032
22.8312,0.00316
22.8314,0.00308
22.8316,0.00292
22.8318,0.00264
22.83188,8e-05
22.832,0.00216
22.8322,0.00136
22.8324,0.00108
22.8326,0.001
22.8328,0.00092
22.833,0.00084
22.8332,0.00076
22.8334,0.00088
22.83352,0.003
22.8336,8e-05
22.83372,0.00288
22.83384,0.00084
22.83392,0.00276
22.83412,0.00264
22.83432,0.00248
22.83452,0.00232
22.83472,0.00212
22.83492,0.00188
22.83512,0.00168
22.83532,0.00152
22.83552,0.00136
22.83572,0.00124
22.83592,0.00124
22.83612,0.00136
22.83624,0.004
22.83632,0.00144
22.83644,0.004
22.83652,0.00148
22.83664,0.004
22.83672,0.00152
22.83684,0.004
22.83692,0.00152
22.83704,0.004
22.83724,0.004
22.83744,0.004
22.83764,0.004
22.83784,0.004
22.83804,0.004
22.83824,0.004
22.83844,0.004
22.83864,0.004
22.83884,0.004
22.83904,0.004
22.83924,0.004
22.8394,0.004
22.8396,0.004
22.8398,0.004
22.84,0.004
22.8402,0.004
22.8404,0.004
22.8406,0.004
22.8408,0.004
22.841,0.004
22.8412,0.004
22.84132,8e-05
22.8414,0.004
22.8416,0.004
22.8418,0.004
22.842,0.004
22.8422,0.004
22.8424,0.004
22.8426,0.004
22.8428,0.004
22.843,0.004
22.8432,0.004
22.8434,0.004
22.8436,0.004
22.8438,0.004
22.844,0.004
22.8442,0.004
22.8444,0.004
22.8446,0.004
22.8448,0.004
22.845,0.004
22.8452,0.004
22.8454,0.004
22.8456,0.004
22.8458,0.004
22.846,0.004
22.8462,0.004
22.8464,0.004
22.8466,0.004
22.8468,0.004
22.847,0.004
22.8472,0.004
22.8474,0.004
22.84752,8e-05
22.8476,0.004
22.8478,0.004
22.848,0.004
22.8482,0.004
22.8484,0.004
22.8486,0.004
22.8488,0.004
22.849,0.004
22.8492,0.004
22.8494,0.004
22.8496,0.004
22.8498,0.004
22.85,0.00392
22.8502,0.00312
22.8504,0.0022
22.8506,0.00188
22.8508,0.00172
22.851,0.00164
22.8512,0.0016
22.8514,0.0016
22.8516,0.0016
22.8518,0.00164
22.852,0.00164
22.8522,0.00168
22.85236,0.0016
22.85256,0.00184
22.85272,0.004
22.85292,0.004
22.85312,0.004
22.85332,0.004
22.85352,0.00208
22.85372,0.0022
22.85392,0.00336
22.85412,0.00336
22.85432,0.0034
22.85452,0.00344
22.85472,0.00348
22.85492,0.00352
22.85512,0.00356
22.85532,0.00356
22.85552,0.0036
22.85572,0.00364
22.85592,0.00368
22.85612,0.00368
22.85632,0.00372
22.85652,0.00376
22.85672,0.00376
22.85692,0.0038
22.85712,0.00384
22.85732,0.00388
22.85752,0.00392
22.85772,0.004
22.85792,0.004
22.85812,0.004
22.85832,0.004
22.85852,0.004
22.85872,0.004
22.85892,0.004
22.85912,0.004
22.85932,0.004
22.85952,0.004
22.85972,0.004
22.85996,0.00156
22.86004,4e-05
22.86016,0.00152
22.86036,0.00152
22.86056,0.00152
22.86076,0.00152
22.86096,0.00152
22.86116,0.00152
22.86136,0.00156
22.8616,0.00144
22.8618,0.00144
22.862,0.00144
22.8622,0.00144
22.8624,0.00144
22.8626,0.0014
22.86284,0.0012
22.86304,0.00116
22.86316,0.004
22.86324,0.00112
22.86336,0.004
22.86344,0.00108
22.86356,0.004
22.86364,0.00104
22.86376,0.004
22.86384,0.00104
22.86396,0.004
22.86404,0.001
22.86416,0.004
22.86428,0.00112
22.86436,0.004
22.86448,0.00108
22.86456,0.004
22.86468,0.00104
22.86476,0.004
22.86492,0.001
22.86512,0.00096
22.86532,0.00096
22.86552,0.00096
22.86572,0.00096
22.86592,0.00096
22.86612,0.00104
22.86636,0.00112
22.86656,0.00116
22.86676,0.0012
22.86696,0.00136
22.86716,0.00172
22.86736,0.00196
22.86756,0.00212
22.86772,0.00308
22.86792,0.00312
22.86812,0.00312
22.86824,0.0006
22.86832,0.00316
22.86852,0.00316
22.86872,0.00316
22.86892,0.00316
22.86912,0.00316
22.86932,0.00096
22.86952,0.001
22.86972,0.001
22.86992,0.00108
22.87012,0.00112
22.87032,0.00124
22.87052,0.00136
22.87068,0.00216
22.87088,0.00224
22.87108,0.00228
22.87128,0.00236
22.87148,0.00244
22.87168,0.00252
22.87188,0.004
22.87204,0.00144
22.87224,0.00148
22.87236,0.00028
22.87244,0.00152
22.87264,0.00156
22.87284,0.00164
22.87304,0.00172
22.87324,0.00188
22.87344,0.00208
22.87364,0.00244
22.87388,0.004
22.87396,0.00028
22.87408,0.004
22.87416,0.00032
22.87424,0.004
22.87436,0.0004
22.87444,0.004
22.87464,0.004
22.87484,0.004
22.87504,0.004
22.87524,0.004
22.87544,0.004
22.87564,0.004
22.87576,0.00044
22.87584,0.004
22.87596,0.00048
22.87604,0.004
22.87624,0.004
22.87644,0.004
22.87664,0.004
22.87684,0.004
22.87704,0.004
22.87724,0.004
22.87744,0.004
22.87764,0.004
22.87784,0.004
22.87804,0.004
22.87816,8e-05
22.87824,0.004
22.87844,0.004
22.87864,0.004
22.87884,0.004
22.87904,0.004
22.87924,0.004
22.87944,0.004
22.87964,0.004
22.87984,0.004
22.88004,0.004
22.88028,0.004
22.88048,0.004
22.88068,0.004
22.88084,0.004
22.88104,0.004
22.88124,0.004
22.88144,0.004
22.88156,0.00024
22.88164,0.004
22.88184,0.004
22.88204,0.004
22.88224,0.004
22.88244,0.004
22.88256,4e-05
22.88264,0.004
22.88284,0.004
22.88304,0.004
22.88324,0.004
22.88344,0.004
22.88364,0.004
22.88384,0.004
22.88404,0.004
22.88424,0.004
22.88444,0.004
22.88452,0.00136
22.88464,0.004
22.88472,0.0012
22.88484,0.004
22.88492,0.00104
22.88504,0.004
22.88512,0.00088
22.88524,0.004
22.88532,0.00076
22.88552,0.00064
22.88572,0.00068
22.88584,0.004
22.88592,0.00088
22.886,0.00384
22.8862,0.00364
22.8864,0.00336
22.8866,0.00304
22.8868,0.00244
22.887,0.00152
22.8872,0.00136
22.8874,0.00132
22.8876,0.00132
22.8878,0.00132
22.888,0.00136
22.8882,0.00144
22.8884,0.0016
22.8886,0.0018
22.8888,0.002
22.889,0.00216
22.8892,0.00228
22.88932,0.00028
22.8894,0.00236
22.88964,0.00312
22.88984,0.003
22.89004,0.00292
22.89024,0.0028
22.89044,0.00268
22.89064,0.00256
22.89084,0.00248
22.89104,0.00232
22.89116,8e-05
22.89124,0.0022
22.89144,0.00212
22.89164,0.002
22.89176,8e-05
22.89184,0.00192
22.89208,0.0024
22.89228,0.0024
22.89248,0.00236
22.89268,0.00236
22.89288,0.00236
22.89308,0.00232
22.89328,0.00228
22.89348,0.00224
22.89368,0.00216
22.89392,0.0036
22.89412,0.00332
22.89432,0.00308
22.89452,0.00288
22.89472,0.00264
22.89492,0.00244
22.89512,0.00228
22.89532,0.00216
22.89552,0.00204
22.89572,0.00196
22.89592,0.00188
22.89612,0.00184
22.89632,0.0018
22.89652,0.0018
22.89672,0.00184
22.89692,0.00192
22.89716,0.00168
22.89736,0.00164
22.89756,0.0016
22.89776,0.00152
22.89796,0.00148
22.89812,0.004
22.89832,0.004
22.89852,0.004
22.8986,0.00104
22.89872,0.004
22.8988,0.00104
22.89892,0.004
22.899,0.00108
22.89912,0.004
22.8992,0.00108
22.89932,0.004
22.89944,0.00108
22.89952,0.004
22.89964,0.00104
22.89972,0.004
22.89984,0.001
22.89992,0.004
22.90004,0.00096
22.90024,0.00092
22.90044,0.00096
22.90068,0.00112
22.90088,0.00112
22.90108,0.00112
22.90128,0.00112
22.90148,0.0012
22.90168,0.0014
22.90192,0.00076
22.90208,0.00188
22.90228,0.00208
22.90248,0.00228
22.90268,0.00248
22.90276,0.00052
22.90284,0.00364
22.90304,0.0038
22.90324,0.00388
22.90344,0.004
22.90364,0.004
22.90384,0.004
22.90404,0.004
22.90424,0.004
22.90444,0.004
22.90464,0.004
22.90484,0.004
22.90504,0.004
22.90524,0.004
22.90532,8e-05
22.90544,0.004
22.90564,0.004
22.9058,0.004
22.906,0.00388
22.9062,0.00368
22.9064,0.00352
22.9066,0.0034
22.90672,0.00028
22.9068,0.00332
22.90692,0.00024
22.907,0.00324
22.90712,8e-05
22.9072,0.0032
22.9074,0.00312
22.9076,0.00308
22.90772,4e-05
22.9078,0.00304
22.908,0.003
22.9082,0.00296
22.9084,0.00292
22.9086,0.00292
22.9088,0.00292
22.909,0.00304
22.9092,0.00324
22.9094,0.00352
22.9096,0.00384
22.9098,0.004
22.91,0.004
22.9102,0.004
22.91032,0.00032
22.9104,0.004
22.9106,0.004
22.9108,0.004
22.911,0.004
22.9112,0.004
22.91132,0.00152
22.9114,0.004
22.91152,0.00152
22.9116,0.004
22.91172,0.00148
22.9118,0.004
22.91192,0.0014
22.91212,0.00112
22.91232,0.00072
22.91252,0.00068
22.91268,0.00096
22.91288,0.00084
22.91308,0.0008
22.91328,0.0008
22.91352,0.00304
22.91364,0.0006
22.91372,0.00316
22.91384,0.00064
22.91392,0.00324
22.91412,0.00332
22.9142,0.00052
22.91432,0.0034
22.9144,0.00056
22.91452,0.00344
22.91472,0.00348
22.91492,0.00352
22.91512,0.00352
22.91532,0.00356
22.91552,0.00356
22.91572,0.00356
22.91592,0.0036
22.91612,0.0036
22.91632,0.0036
22.91652,0.00364
22.91672,0.00376
22.91692,0.004
22.91712,0.004
22.91732,0.004
22.91752,0.004
22.91772,0.004
22.91792,0.004
22.91812,0.004
22.91836,0.00116
22.91856,0.00112
22.91876,0.00108
22.91896,0.00104
22.91916,0.00088
22.91936,0.00048
22.91956,0.00152
22.91972,0.004
22.91992,0.004
22.92012,0.004
22.92024,0.00036
22.92032,0.004
22.92044,0.00036
22.92052,0.004
22.92064,0.00048
22.92072,0.004
22.9208,0.0022
22.92092,0.004
22.921,0.00216
22.92112,0.004
22.92124,0.0016
22.92132,0.004
22.92144,0.00156
22.92152,0.004
22.92164,0.00152
22.92172,0.004
22.92184,0.00148
22.92192,0.004
22.92204,0.0014
22.92212,0.004
22.92224,0.00124
22.92232,0.004
22.92244,0.00092
22.92252,0.004
22.9226,0.001
22.92272,0.004
22.9228,0.00092
22.92292,0.004
22.923,0.00084
22.92312,0.004
22.9232,0.00072
22.92332,0.004
22.9234,0.00052
22.92352,0.004
22.9236,0.0004
22.92372,0.004
22.92392,0.004
22.92412,0.004
22.92432,0.004
22.92452,0.004
22.92472,0.004
22.92492,0.004
22.92512,0.004
22.92532,0.004
22.92552,0.004
22.92572,0.004
22.92592,0.004
22.92612,0.0038
22.92632,0.00364
22.92652,0.00348
22.92672,0.0034
22.92692,0.00332
22.92712,0.00328
22.92732,0.00324
22.92756,0.004
22.92776,0.004
22.92796,0.004
22.92816,0.004
22.92836,0.004
22.92856,0.004
22.92876,0.004
22.92896,0.004
22.92916,0.004
22.92936,0.004
22.92956,0.004
22.92976,0.00392
22.92996,0.00372
22.93016,0.00356
22.93036,0.00344
22.93056,0.00332
22.93076,0.00324
22.93096,0.00316
22.93116,0.00312
22.93136,0.00312
22.93156,0.00312
22.93176,0.00316
22.93196,0.0032
22.93216,0.00332
22.93236,0.0036
22.93248,4e-05
22.93256,0.004
22.93276,0.004
22.933,0.00268
22.9332,0.0026
22.9334,0.00248
22.9336,0.00236
22.9338,0.0022
22.934,0.002
22.9342,0.00188
22.9344,0.00184
22.9346,0.0018
22.9348,0.00176
22.935,0.004
22.93524,0.00172
22.93544,0.00164
22.93564,0.00156
22.93584,0.00144
22.93604,0.00136
22.93624,0.00128
22.93648,0.00128
22.93668,0.0012
22.93688,0.00116
22.93708,0.00112
22.93728,0.00108
22.93748,0.00108
22.93768,0.00112
22.93792,0.001
22.93812,0.00096
22.93832,0.00092
22.93852,0.00092
22.93864,0.004
22.93876,0.0008
22.93884,0.004
22.93896,0.0008
22.93904,0.004
22.93916,0.0008
22.93924,0.004
22.93936,0.00076
22.93944,0.004
22.9396,0.00076
22.9398,0.00076
22.94,0.00072
22.9402,0.00072
22.94044,0.0008
22.94064,0.00076
22.94084,0.00076
22.94104,0.00084
22.94128,0.00064
22.94148,0.00068
22.94168,0.00076
22.94188,0.00104
22.94208,0.00124
22.94224,0.004
22.94236,0.00036
22.94244,0.004
22.94256,0.00048
22.94264,0.004
22.94284,0.004
22.94296,0.00088
22.94304,0.004
22.94316,0.001
22.94324,0.004
22.94336,0.00108
22.94344,0.004
22.94356,0.00112
22.94364,0.004
22.94376,0.00116
22.94384,0.004
22.94404,0.004
22.9442,0.0012
22.9444,0.00116
22.9446,0.00052
22.9448,0.00056
22.94504,0.00044
22.94524,0.004
22.94544,0.004
22.94564,0.004
22.94572,0.00012
22.94584,0.004
22.94592,0.0004
22.94604,0.004
22.94612,0.00056
22.94624,0.004
22.94632,0.00068
22.94644,0.004
22.94652,0.00096
22.94664,0.004
22.94672,0.00156
22.94684,0.004
22.94692,0.00156
22.94704,0.004
22.94712,0.00152
22.94724,0.004
22.94732,0.00152
22.94744,0.004
22.94752,0.00148
22.94764,0.004
22.94772,0.0014
22.94784,0.004
22.94792,0.00128
22.94804,0.004
22.94812,0.00108
22.94824,0.004
22.94832,0.00084
22.94844,0.004
22.94852,0.0008
22.94864,0.004
22.94884,0.004
22.94904,0.004
22.94924,0.004
22.94944,0.004
22.94964,0.004
22.94984,0.004
22.95004,0.004
22.95024,0.004
22.95044,0.004
22.95064,0.00388
22.95084,0.00364
22.95104,0.00344
22.95124,0.00324
22.95144,0.00308
22.95164,0.00292
22.95184,0.00276
22.95204,0.0026
22.95224,0.00248
22.95244,0.00236
22.95264,0.0022
22.95284,0.00208
22.95304,0.00196
22.95324,0.00188
22.95344,0.00176
22.95364,0.00168
22.95384,0.0016
22.95408,0.0018
22.95416,4e-05
22.95428,0.00176
22.95448,0.00168
22.95468,0.00164
22.95488,0.0016
22.95508,0.00156
22.95528,0.00156
22.95548,0.00152
22.95572,0.00136
22.95592,0.0014
22.95612,0.0014
22.95632,0.00144
22.95652,0.00148
22.95672,0.00152
22.95692,0.0016
22.95716,0.00144
22.95736,0.00148
22.95756,0.00152
22.95776,0.00156
22.95796,0.00164
22.95816,0.00172
22.95836,0.0018
22.95856,0.00192
22.95876,0.00212
22.95896,0.00236
22.95916,0.00268
22.95936,0.00316
22.95956,0.004
22.95976,0.004
22.95996,0.004
22.96016,0.004
22.96036,0.004
22.96056,0.004
22.96076,0.004
22.96096,0.004
22.96116,0.004
22.96136,0.004
22.96156,0.004
22.96176,0.004
22.96196,0.004
22.96216,0.004
22.96236,0.004
22.96256,0.004
22.96276,0.004
22.96296,0.004
22.96316,0.004
22.96336,0.004
22.96356,0.004
22.96376,0.004
22.96396,0.004
22.96416,0.004
22.96436,0.004
22.96456,0.004
22.96476,0.004
22.96496,0.004
22.96516,0.004
22.96536,0.004
22.96556,0.004
22.96576,0.004
22.96596,0.004
22.96616,0.004
22.96636,0.004
22.96656,0.004
22.96676,0.004
22.96696,0.004
22.96716,0.004
22.96736,0.004
22.96756,0.004
22.96776,0.004
22.96796,0.004
22.96816,0.004
22.96836,0.004
22.96856,0.004
22.96876,0.004
22.96896,0.004
22.96916,0.004
22.96936,0.004
22.96956,0.004
22.96976,0.004
22.96996,0.004
22.97016,0.004
22.97036,0.004
22.97056,0.004
22.97076,0.004
22.97088,4e-05
22.97096,0.004
22.97116,0.004
22.9714,0.004
22.9716,0.004
22.9718,0.004
22.972,0.0034
22.97208,4e-05
22.9722,0.00292
22.9724,0.00264
22.9726,0.0024
22.9728,0.00224
22.973,0.00208
22.9732,0.00196
22.9734,0.00184
22.9736,0.00172
22.9738,0.0016
22.974,0.00152
22.9742,0.00144
22.97436,0.004
22.97456,0.004
22.97476,0.004
22.97496,0.004
22.97516,0.004
22.97536,0.004
22.97556,0.004
22.97576,0.004
22.97592,0.00116
22.97612,0.00112
22.97632,0.00108
22.97652,0.00104
22.97672,0.001
22.97688,0.00104
22.97708,0.001
22.97728,0.00096
22.97736,0.004
22.97748,0.00092
22.97756,0.004
22.97768,0.00088
22.97776,0.004
22.97784,0.00096
22.97796,0.004
22.97804,0.00092
22.97824,0.00088
22.9784,0.00104
22.9786,0.00096
22.9788,0.00096
22.979,0.00092
22.9792,0.00092
22.9794,0.00088
22.97956,0.001
22.97976,0.00096
22.97996,0.00096
22.98016,0.00092
22.98032,0.00096
22.98052,0.00092
22.98072,0.00088
22.98092,0.00088
22.98112,0.00084
22.98128,0.001
22.98148,0.001
22.98168,0.00096
22.98188,0.00096
22.98208,0.00096
22.98224,0.00096
22.98244,0.00092
22.98252,0.004
22.98264,0.00092
22.98272,0.004
22.98284,0.00092
22.98292,0.004
22.983,0.001
22.98312,0.004
22.9832,0.001
22.98332,0.004
22.9834,0.001
22.98352,0.004
22.9836,0.001
22.98372,0.004
22.9838,0.001
22.98396,0.00108
22.98416,0.00108
22.98436,0.00112
22.98456,0.00116
22.98476,0.00116
22.98492,0.004
22.98512,0.004
22.98532,0.00136
22.98552,0.0014
22.98572,0.00148
22.98592,0.0016
22.98612,0.0018
22.98632,0.004
22.98648,0.004
22.98668,0.004
22.98688,0.004
22.98708,0.004
22.98728,0.004
22.98748,0.004
22.98768,0.0036
22.98788,0.00336
22.98808,0.00336
22.98828,0.00344
22.98848,0.00352
22.98868,0.00364
22.98888,0.00376
22.98908,0.00396
22.98928,0.004
22.98948,0.004
22.98968,0.004
22.98988,0.004
22.99008,0.004
22.99028,0.004
22.99048,0.004
22.99068,0.004
22.99088,0.004
22.99108,0.004
22.99128,0.004
22.99148,0.004
22.99168,0.004
22.99188,0.004
22.99208,0.004
22.99228,0.004
22.9924,0.0006
22.99248,0.004
22.9926,0.00076
22.99268,0.004
22.9928,0.00084
22.99288,0.004
22.993,0.00092
22.99308,0.004
22.9932,0.00096
22.99328,0.004
22.99348,0.004
22.99368,0.004
22.99388,0.004
22.99408,0.004
22.99416,0.00148
22.99428,0.004
22.99436,0.00148
22.99456,0.00152
22.99476,0.00156
22.99496,0.00164
22.99516,0.0018
22.99532,0.004
22.99552,0.004
22.99572,0.004
22.99592,0.004
22.99612,0.004
22.99632,0.004
22.99652,0.004
22.99668,0.00092
22.99688,0.00096
22.99708,0.00104
22.99724,0.00096
22.99744,0.00104
22.99764,0.00112
22.99784,0.00116
22.99804,0.00124
22.99828,0.004
22.9984,0.0008
22.99848,0.004
22.9986,0.00084
22.99868,0.004
22.9988,0.00088
22.99888,0.004
22.99908,0.004
22.99916,0.001
22.99928,0.004
22.99936,0.001
22.99948,0.004
22.99956,0.00096
22.99968,0.004
22.99988,0.004
23.00008,0.004
23.00028,0.004
23.00048,0.004
23.00068,0.004
23.00088,0.004
23.00104,0.004
23.00124,0.004
23.00144,0.004
23.00164,0.004
23.00184,0.004
23.00204,0.004
23.00224,0.004
23.00244,0.004
23.00264,0.00388
23.00276,4e-05
23.00284,0.00376
23.00304,0.00364
23.00324,0.00348
23.00336,4e-05
23.00344,0.00332
23.00364,0.00316
23.00384,0.00304
23.00404,0.00292
23.00424,0.0028
23.00444,0.00272
23.00464,0.00264
23.00484,0.00256
23.00504,0.00252
23.00524,0.00244
23.00544,0.00236
23.00564,0.00228
23.00584,0.00224
23.00604,0.00212
23.00624,0.00204
23.00644,0.00192
23.00664,0.0018
23.00684,0.00164
23.00704,0.00144
23.00724,0.00116
23.00744,0.00092
23.00772,0.00344
23.00796,0.00232
23.00816,0.0022
23.00836,0.00208
23.00856,0.002
23.00876,0.00188
23.00892,0.00232
23.00912,0.0022
23.00932,0.00212
23.00952,0.002
23.00972,0.00188
23.00992,0.0018
23.01012,0.00168
23.01032,0.0016
23.01052,0.00152
23.01072,0.0014
23.01092,0.00132
23.01112,0.0012
23.01132,0.00112
23.01148,0.00124
23.01168,0.00112
23.01188,0.00104
23.01208,0.001
23.01228,0.00092
23.01244,0.00108
23.01264,0.00104
23.01284,0.001
23.01304,0.00096
23.01312,0.004
23.01324,0.00092
23.01332,0.004
23.0134,0.00104
23.01352,0.004
23.0136,0.001
23.0138,0.00096
23.014,0.00092
23.0142,0.00088
23.01436,0.00092
23.01456,0.00088
23.01476,0.00084
23.01496,0.00084
23.01504,0.00328
23.01512,0.00088
23.01524,0.00332
23.01532,0.00084
23.01552,0.00084
23.01572,0.00084
23.01588,0.00088
23.016,0.004
23.01608,0.00088
23.01628,0.00084
23.01648,0.0008
23.01668,0.0008
23.01684,0.00084
23.01704,0.00084
23.01724,0.00084
23.01744,0.00084
23.0176,0.0008
23.0178,0.0008
23.018,0.0008
23.0182,0.0008
23.01836,0.0008
23.01856,0.0008
23.01876,0.0008
23.01896,0.0008
23.01912,0.0008
23.01932,0.0008
23.01952,0.0008
23.01972,0.0008
23.01988,0.0008
23.02008,0.0008
23.02016,0.004
23.02028,0.0008
23.02036,0.004
23.02048,0.00084
23.02056,0.004
23.02064,0.00088
23.02076,0.004
23.02084,0.00092
23.02096,0.004
23.02104,0.00092
23.02116,0.004
23.02124,0.00092
23.0214,0.001
23.0216,0.001
23.0218,0.001
23.022,0.00104
23.0222,0.00108
23.02236,0.004
23.02256,0.00124
23.02276,0.00128
23.02296,0.00132
23.02312,0.004
23.02332,0.004
23.02352,0.004
23.02372,0.004
23.02392,0.004
23.02412,0.004
23.02432,0.004
23.02452,0.00388
23.02472,0.00324
23.02492,0.00308
23.02512,0.00312
23.02532,0.0032
23.02552,0.00332
23.02572,0.00344
23.02592,0.0036
23.02612,0.0038
23.02632,0.004
23.02652,0.004
23.02672,0.004
23.02692,0.004
23.02712,0.004
23.02732,0.004
23.02752,0.004
23.02772,0.004
23.02792,0.004
23.02812,0.004
23.02832,0.004
23.02852,0.004
23.02872,0.004
23.02892,0.004
23.02912,0.004
23.02932,0.004
23.02952,0.004
23.02964,0.00064
23.02972,0.004
23.02992,0.004
23.03012,0.004
23.03024,0.00104
23.03032,0.004
23.03044,0.00112
23.03052,0.004
23.03064,0.0012
23.03072,0.004
23.03084,0.00124
23.03092,0.004
23.03104,0.00124
23.03112,0.004
23.03132,0.004
23.03156,0.004
23.03176,0.004
23.032,0.0014
23.0322,0.00136
23.0324,0.0014
23.03256,0.00124
23.03276,0.00124
23.03296,0.00128
23.03316,0.00128
23.03336,0.00136
23.03356,0.00148
23.03376,0.00176
23.03396,0.00224
23.03416,0.0026
23.03436,0.0028
23.03456,0.00292
23.03476,0.003
23.03488,0.0008
23.03496,0.00308
23.03508,0.00084
23.03516,0.00312
23.03528,0.00084
23.03536,0.00316
23.03548,0.00088
23.03556,0.00316
23.03568,0.00088
23.03576,0.0032
23.03584,0.00084
23.03592,0.0026
23.03604,0.00092
23.03612,0.0026
23.03624,0.00096
23.03632,0.0026
23.0364,0.00088
23.03652,0.00256
23.0366,0.0008
23.03672,0.00248
23.0368,0.00072
23.03688,0.00268
23.03696,0.00084
23.03708,0.00272
23.03716,0.00084
23.03728,0.00272
23.03736,0.00084
23.03748,0.00272
23.03756,0.0008
23.03768,0.00272
23.03788,0.00268
23.03808,0.0026
23.03828,0.00252
23.03848,0.0024
23.03868,0.00204
23.03888,0.00124
23.03908,0.00116
23.03928,0.00116
23.03944,0.0036
23.03964,0.00344
23.03984,0.00328
23.04004,0.00308
23.04024,0.00288
23.04044,0.00268
23.04064,0.00252
23.04084,0.00244
23.04104,0.00244
23.04124,0.00248
23.04144,0.00252
23.04164,0.00264
23.04184,0.004
